rank,configuration_id,algorithm,training_episodes,parameters,seeds,mean_reward,reward_ci_95_lower,reward_ci_95_upper,win_rate,training_seconds
42,q_learning_089,q_learning,500000,"epsilon=0.3, alpha=0.01, gamma=1.0",5,-0.04816,-0.050916292466339524,-0.04540370753366048,0.4311,101.34966196980004
43,sarsa_038,sarsa,200000,"epsilon=0.25, alpha=0.01, gamma=1.0",5,-0.0484,-0.04994206043980124,-0.04685793956019876,0.43238,49.85477774280007
44,q_learning_097,q_learning,100000,"epsilon=1.0->0.05 linear (80%), alpha=0.01, gamma=1.0",5,-0.048420000000000005,-0.05143954523728326,-0.04540045476271675,0.43166,18.7630281406
45,sarsa_057,sarsa,100000,"epsilon=1.0->0.05 linear (80%), alpha=0.01, gamma=1.0",5,-0.04854,-0.05185558781515435,-0.04522441218484565,0.43238,30.947466016600266
46,q_learning_088,q_learning,200000,"epsilon=0.3, alpha=0.01, gamma=1.0",5,-0.04864,-0.05229559704562743,-0.044984402954372574,0.43141999999999997,51.86713897919999
47,q_learning_077,q_learning,100000,"epsilon=0.25, alpha=0.01, gamma=1.0",5,-0.0491,-0.05258802912831874,-0.04561197087168126,0.43163999999999997,20.50211142700009
48,sarsa_027,sarsa,100000,"epsilon=0.2, alpha=0.01, gamma=1.0",5,-0.0492,-0.05121317858124907,-0.047186821418750934,0.4335,25.847509638599877
49,q_learning_082,q_learning,100000,"epsilon=0.3, alpha=0.005, gamma=1.0",5,-0.04938,-0.05551245130759307,-0.04324754869240693,0.43156,20.90941575599991
50,q_learning_067,q_learning,100000,"epsilon=0.2, alpha=0.01, gamma=1.0",5,-0.04946,-0.05464293084653847,-0.044277069153461523,0.43184,27.96531029259986
51,sarsa_032,sarsa,100000,"epsilon=0.25, alpha=0.005, gamma=1.0",5,-0.0499,-0.051314734462717296,-0.048485265537282704,0.43312,31.387172637800177
52,sarsa_052,sarsa,100000,"epsilon=1.0->0.05 linear (80%), alpha=0.005, gamma=1.0",5,-0.05028,-0.05375942786101393,-0.046800572138986064,0.43172,18.963228853399777
53,q_learning_092,q_learning,100000,"epsilon=1.0->0.05 linear (80%), alpha=0.005, gamma=1.0",5,-0.05058,-0.05320259425760067,-0.04795740574239933,0.43168,20.9132737001999
54,sarsa_056,sarsa,50000,"epsilon=1.0->0.05 linear (80%), alpha=0.01, gamma=1.0",5,-0.05126,-0.05406122333276017,-0.04845877666723983,0.43212,12.027916671799721
55,q_learning_072,q_learning,100000,"epsilon=0.25, alpha=0.005, gamma=1.0",5,-0.05162,-0.054656039367333695,-0.048583960632666304,0.4306,23.898159431799833
56,monte_carlo_006,monte_carlo,50000,"epsilon=0.25, gamma=1.0",5,-0.05176,-0.054572856085902725,-0.048947143914097276,0.43352,12.230253559599987
57,sarsa_042,sarsa,100000,"epsilon=0.3, alpha=0.005, gamma=1.0",5,-0.05194,-0.05694648612901304,-0.04693351387098696,0.4321,22.13661354080032
58,q_learning_086,q_learning,50000,"epsilon=0.3, alpha=0.01, gamma=1.0",5,-0.0524,-0.056892207119000636,-0.04790779288099937,0.4303,26.803450344799966
59,sarsa_022,sarsa,100000,"epsilon=0.2, alpha=0.005, gamma=1.0",5,-0.05316,-0.05615219534121688,-0.050167804658783115,0.43072,22.177592141800233
60,q_learning_076,q_learning,50000,"epsilon=0.25, alpha=0.01, gamma=1.0",5,-0.053399999999999996,-0.05684703768473743,-0.04995296231526256,0.43108,21.201766628600126
61,monte_carlo_001,monte_carlo,50000,"epsilon=0.2, gamma=1.0",5,-0.05362,-0.056423827783584436,-0.050816172216415566,0.43191999999999997,14.87446160239988
62,q_learning_091,q_learning,50000,"epsilon=1.0->0.05 linear (80%), alpha=0.005, gamma=1.0",5,-0.05374,-0.06483688926501477,-0.04264311073498524,0.43096,10.136343123199731
63,monte_carlo_018,monte_carlo,200000,"epsilon=1.0->0.05 linear (80%), gamma=1.0",5,-0.0538,-0.055528804442382076,-0.052071195557617925,0.43538,62.07749906639983
64,q_learning_062,q_learning,100000,"epsilon=0.2, alpha=0.005, gamma=1.0",5,-0.0541,-0.05642158669879029,-0.05177841330120971,0.42978,34.6161772806001
65,q_learning_096,q_learning,50000,"epsilon=1.0->0.05 linear (80%), alpha=0.01, gamma=1.0",5,-0.05448,-0.05657215655245969,-0.052387843447540314,0.42908,16.244749777799917
66,monte_carlo_019,monte_carlo,500000,"epsilon=1.0->0.05 linear (80%), gamma=1.0",5,-0.05464,-0.05625221169825802,-0.053027788301741985,0.43472,111.76727475059997
67,sarsa_021,sarsa,50000,"epsilon=0.2, alpha=0.005, gamma=1.0",5,-0.0547,-0.06146498195119543,-0.04793501804880457,0.431,10.67493692800017
68,q_learning_081,q_learning,50000,"epsilon=0.3, alpha=0.005, gamma=1.0",5,-0.05496,-0.05770721811292806,-0.05221278188707194,0.43042,8.027223755799605
69,sarsa_025,sarsa,20000,"epsilon=0.2, alpha=0.01, gamma=1.0",5,-0.05658,-0.06171332943030154,-0.051446670569698455,0.43108,4.321464904200002
70,sarsa_026,sarsa,50000,"epsilon=0.2, alpha=0.01, gamma=1.0",5,-0.05674,-0.060055008440411575,-0.05342499155958842,0.42878,12.278468506799982
71,sarsa_036,sarsa,50000,"epsilon=0.25, alpha=0.01, gamma=1.0",5,-0.05682,-0.06146002834474101,-0.05217997165525899,0.43068,13.199611629399623
72,q_learning_085,q_learning,20000,"epsilon=0.3, alpha=0.01, gamma=1.0",5,-0.05698,-0.06153985480470596,-0.052420145195294046,0.42968,2.9928070548001413
73,sarsa_031,sarsa,50000,"epsilon=0.25, alpha=0.005, gamma=1.0",5,-0.0572,-0.0655386425753836,-0.048861357424616406,0.42906,11.71695224539999
74,sarsa_046,sarsa,50000,"epsilon=0.3, alpha=0.01, gamma=1.0",5,-0.05722,-0.06283922121294401,-0.05160077878705599,0.43034,12.050748690199907
75,sarsa_051,sarsa,50000,"epsilon=1.0->0.05 linear (80%), alpha=0.005, gamma=1.0",5,-0.057460000000000004,-0.06410512267456366,-0.05081487732543635,0.4277,12.736922149600105
76,q_learning_066,q_learning,50000,"epsilon=0.2, alpha=0.01, gamma=1.0",5,-0.057659999999999996,-0.061018756103083396,-0.054301243896916596,0.42826,9.38148606040013
77,q_learning_071,q_learning,50000,"epsilon=0.25, alpha=0.005, gamma=1.0",5,-0.05796,-0.0608741449792349,-0.055045855020765096,0.42834,8.834210440999959
78,sarsa_041,sarsa,50000,"epsilon=0.3, alpha=0.005, gamma=1.0",5,-0.05804,-0.06505575969941958,-0.05102424030058041,0.42974,13.719742677399882
79,monte_carlo_011,monte_carlo,50000,"epsilon=0.3, gamma=1.0",5,-0.05822,-0.06188388960532383,-0.05455611039467617,0.43132,20.52228559339992
80,sarsa_055,sarsa,20000,"epsilon=1.0->0.05 linear (80%), alpha=0.01, gamma=1.0",5,-0.05886,-0.06424040527841537,-0.05347959472158463,0.42852,7.726676497800327
81,monte_carlo_017,monte_carlo,100000,"epsilon=1.0->0.05 linear (80%), gamma=1.0",5,-0.05938,-0.0651818648588191,-0.0535781351411809,0.43376,25.370763894399715
82,sarsa_040,sarsa,20000,"epsilon=0.3, alpha=0.005, gamma=1.0",5,-0.05938,-0.06546465577004977,-0.053295344229950234,0.42954,4.118514945799871
83,monte_carlo_005,monte_carlo,20000,"epsilon=0.25, gamma=1.0",5,-0.05946,-0.0651929916239255,-0.05372700837607449,0.42984,4.423824649199924
84,q_learning_061,q_learning,50000,"epsilon=0.2, alpha=0.005, gamma=1.0",5,-0.0597,-0.06325457766830322,-0.05614542233169678,0.42712,12.535542078399885
85,sarsa_045,sarsa,20000,"epsilon=0.3, alpha=0.01, gamma=1.0",5,-0.06004,-0.06869437106669225,-0.05138562893330775,0.4291,4.146178515599968
86,q_learning_090,q_learning,20000,"epsilon=1.0->0.05 linear (80%), alpha=0.005, gamma=1.0",5,-0.060719999999999996,-0.0674515086451701,-0.05398849135482988,0.42906,4.453373159799957
87,q_learning_080,q_learning,20000,"epsilon=0.3, alpha=0.005, gamma=1.0",5,-0.06076,-0.06866042911239637,-0.05285957088760364,0.42866,5.910491810200074
88,q_learning_095,q_learning,20000,"epsilon=1.0->0.05 linear (80%), alpha=0.01, gamma=1.0",5,-0.06104,-0.06567016554347682,-0.05640983445652318,0.4279,3.8277954304001467
89,sarsa_050,sarsa,20000,"epsilon=1.0->0.05 linear (80%), alpha=0.005, gamma=1.0",5,-0.06316,-0.0710106747327857,-0.055309325267214285,0.4278,7.258337892000236
90,q_learning_065,q_learning,20000,"epsilon=0.2, alpha=0.01, gamma=1.0",5,-0.0635,-0.06546391608782046,-0.061536083912179546,0.42772,6.799460001999978
91,sarsa_020,sarsa,20000,"epsilon=0.2, alpha=0.005, gamma=1.0",5,-0.0645,-0.07129501217070286,-0.057704987829297144,0.42882,5.456756594400031
92,sarsa_035,sarsa,20000,"epsilon=0.25, alpha=0.01, gamma=1.0",5,-0.06478,-0.07316169886359561,-0.05639830113640439,0.4265,3.567706089800049
93,q_learning_075,q_learning,20000,"epsilon=0.25, alpha=0.01, gamma=1.0",5,-0.06492,-0.07234175164230117,-0.057498248357698845,0.42544,2.6284806459996615
94,q_learning_060,q_learning,20000,"epsilon=0.2, alpha=0.005, gamma=1.0",5,-0.0651,-0.07653824161311519,-0.05366175838688482,0.42746,2.9723992064000413
95,monte_carlo_016,monte_carlo,50000,"epsilon=1.0->0.05 linear (80%), gamma=1.0",5,-0.06622,-0.07074050959959162,-0.06169949040040838,0.43004,10.962752002399975
96,sarsa_030,sarsa,20000,"epsilon=0.25, alpha=0.005, gamma=1.0",5,-0.06712,-0.0766286062406643,-0.0576113937593357,0.42647999999999997,2.261440255600064
97,q_learning_070,q_learning,20000,"epsilon=0.25, alpha=0.005, gamma=1.0",5,-0.0681,-0.07725615840841561,-0.058943841591584376,0.4261,4.659680849399956
98,monte_carlo_010,monte_carlo,20000,"epsilon=0.3, gamma=1.0",5,-0.07224,-0.08019856545867407,-0.06428143454132593,0.42536,9.506313773999864
99,monte_carlo_000,monte_carlo,20000,"epsilon=0.2, gamma=1.0",5,-0.07246,-0.08095012636890642,-0.06396987363109358,0.4254,8.421574316199894
100,monte_carlo_015,monte_carlo,20000,"epsilon=1.0->0.05 linear (80%), gamma=1.0",5,-0.07271999999999999,-0.07839601922477364,-0.06704398077522634,0.42638,3.6793204107998463
